Target	Compound	True	RFR	MLPR	LR
CHEMBL4282	CHEMBL3672036	-3.367296	-3.602941135175782	-3.9275070475623433	-4.465063513342449
CHEMBL1957	CHEMBL496483	-6.214608	-6.703216992796012	-9.160655123904384	-6.87824417671894
CHEMBL2148	CHEMBL3665165	-1.098612	1.9047077284542024	-1.2794797746805229	-0.10654872087508771
CHEMBL2147	CHEMBL3676265	-4.234107	-0.914054117050826	-0.5790765448535955	-1.229182125094039
CHEMBL1957	CHEMBL3968940	-4.60517	-4.615891651139254	-4.6594607498425304	-4.608708348558032
CHEMBL3553	CHEMBL3658862	-7.286192	-7.024310435470059	-7.651163654921396	-6.545982550376234
CHEMBL3553	CHEMBL3622132	-7.438384	-5.233303548408145	-5.005213724043696	-5.1115400251452625
CHEMBL4523	CHEMBL3959910	-4.301359	-3.4955413598002667	-3.8063944192389383	-4.496319560547751
CHEMBL2208	CHEMBL571897	-6.214608	-5.5491885969523835	-6.209380236113302	-6.682114352127742
CHEMBL2971	CHEMBL3116053	-3.912023	-2.8649088989979368	-3.684552844035475	-2.383269477580925
CHEMBL279	CHEMBL2403370	-1.609438	-4.318863698621478	-2.462324269475282	-4.103200795358964
CHEMBL203	CHEMBL1241439	-8.692826	-7.555305162282966	-9.060129008664031	-6.833618137763496
CHEMBL2148	CHEMBL3957421	-6.907755	-6.26280213142925	-6.184751437776245	-6.6330702605166545
CHEMBL1957	CHEMBL3798257	-6.907755	-6.413139407244298	-7.931558864754888	-6.66453093450882
CHEMBL2431	CHEMBL450545	-4.615121	-4.445517995128815	-3.745975139414444	-4.498861419224881
CHEMBL1868	CHEMBL246343	-5.480639	-5.526921815092023	-4.916351713315419	-5.466077787142012
CHEMBL4630	CHEMBL385047	-5.913503	-5.359904113164794	-3.867715269772635	-5.575526888738106
CHEMBL2971	CHEMBL3694591	-3.713572	-4.2171093078043524	-4.637494259572168	-4.897139698915931
CHEMBL2111414	CHEMBL168921	-4.060443	-4.7169975399999995	-6.605053051963686	-4.830364274311923
CHEMBL1844	CHEMBL4068896	-7.003065	-4.358185963846471	-3.406956155682734	-5.017086530141327
CHEMBL279	CHEMBL3927794	-8.980082	-7.474938018905777	-6.814843664645732	-8.364837784760455
CHEMBL1824	CHEMBL1828862	-7.333023	-8.381526969072148	-8.575449645686128	-8.037687538932069
CHEMBL4630	CHEMBL383316	-1.386294	-4.687847139165734	-3.8630486976928826	-4.591236907809653
CHEMBL4722	CHEMBL1270399	-1.386294	-1.6681411034499445	-1.4013489953637714	-1.757745836253413
CHEMBL4224	CHEMBL2313926	-8.824678	-7.635117406666673	-7.12218508233185	-7.8620595202479215
CHEMBL3650	CHEMBL3941705	-2.601949	-2.915570250571764	-2.4443722590784955	-2.2325926739187487
CHEMBL279	CHEMBL1242385	-5.147494	-6.46694896749508	-6.659930198401315	-6.225851754873598
CHEMBL2147	CHEMBL575739	-6.49224	-4.43471403414542	-7.248847857818736	-4.367199762841651
CHEMBL1868	CHEMBL3979830	-2.079442	-2.264119671896109	-2.017035872267996	-2.2566139901773816
CHEMBL3009	CHEMBL4069387	-5.438079	-4.689528662396056	-6.735908857340466	-4.6650317287503285
CHEMBL4523	CHEMBL3691929	0.105361	-1.3343011220359786	0.6548185554083423	-1.3636506695124417
CHEMBL2148	CHEMBL3962451	-6.429719	-5.982999225552087	-6.344144584142231	-5.708391375942952
CHEMBL2185	CHEMBL3956504	-2.721953	-2.957620678560183	-1.5688101600747366	-3.2112183641823657
CHEMBL2842	CHEMBL1945950	-3.401197	-4.686979889859479	-6.699548356257096	-5.695532244581217
CHEMBL4224	CHEMBL4093503	-3.401197	-4.301951234479586	-5.922421332343596	-5.52701051143553
CHEMBL3142	CHEMBL1765107	-8.987197	-8.614497813185432	-8.676557765336986	-8.487444086106253
CHEMBL1907600	CHEMBL2314465	-5.298317	-4.062972156784264	-4.221489383752222	-5.394917583741732
CHEMBL2959	CHEMBL481884	-0.693147	-1.936389151293245	-1.0765406302836236	-1.8198167949567665
CHEMBL5122	CHEMBL2336012	-6.654024	-4.896174687142856	-4.55373982827674	-5.397261897803336
CHEMBL308	CHEMBL1964257	-4.60517	-5.102620757705466	-3.6869116620799476	-4.373498986906952
CHEMBL3038477	CHEMBL3933490	-2.302585	-2.59684561650134	-2.133588559227542	-3.0844296907048623
CHEMBL1824	CHEMBL250130	-0.693147	-1.9006877196594025	-2.636090403329653	-1.7622841479277493
CHEMBL279	CHEMBL3671553	-4.26268	-5.595662292129586	-4.380471597770712	-5.415816229932222
CHEMBL4282	CHEMBL1081830	-4.343805	-4.489216944990425	-4.180607207770511	-4.029838576315882
CHEMBL4722	CHEMBL1765733	-8.980082	-8.243881096413295	-8.586800812198993	-6.865726600225526
CHEMBL2276	CHEMBL209299	-7.901007	-5.771183207729649	-5.786673406372653	-5.699447659455821
CHEMBL279	CHEMBL2063325	-5.135798	-5.2536210525619955	-4.547210589994481	-6.180255806166811
CHEMBL4523	CHEMBL3949318	3.028255	1.6235410627712028	2.8979717621362244	2.6573370434756036
CHEMBL2971	CHEMBL3694579	-6.378426	-3.9497064980942036	-2.9542138962511304	-2.9489580294860946
CHEMBL3553	CHEMBL3898818	-5.480639	-5.723856316762581	-4.596667737855063	-5.3922293452155365
CHEMBL331	CHEMBL3702076	-4.941642	-3.675433243285494	-3.768996624691022	-4.745567671071552
CHEMBL2147	CHEMBL3676274	-1.609438	-0.638799690029794	-0.48076100890080703	-0.6561635119785256
CHEMBL279	CHEMBL3925322	-6.309082	-6.751624059459797	-8.060315173124053	-6.959918087983486
CHEMBL3650	CHEMBL3401364	-8.48467	-7.207191550913259	-7.288391554633614	-6.593530330389331
CHEMBL5508	CHEMBL1910196	-7.377759	-6.081635973806189	-4.674342176223477	-6.923299576158854
CHEMBL2148	CHEMBL3644960	-3.040706	-6.188481501222012	-7.821807686948957	-6.231311853007876
CHEMBL2276	CHEMBL2333898	-6.907755	-6.631049901145258	-7.169005488290109	-6.991142063181463
CHEMBL4501	CHEMBL3923651	-7.17012	-1.203668170807555	-0.7889236951036547	-0.427332901094454
CHEMBL4142	CHEMBL3963728	-6.746577	-4.808518698047428	-6.260125204492701	-6.124540196026847
CHEMBL2996	CHEMBL300658	-7.600902	-4.578644109396586	-4.599816250199974	-3.7654545608445322
CHEMBL3234	CHEMBL1241578	-1.386294	-3.4435795153518036	-1.1793675819827696	-5.144458260887365
CHEMBL2508	CHEMBL3698643	-0.262364	-1.8132788593327587	-1.1055012974306746	-1.312881848571399
CHEMBL2147	CHEMBL3934853	-2.995732	-0.5061024063960715	-1.5958451709994472	-0.7802090060695184
CHEMBL4282	CHEMBL270157	-4.454347	-4.487442654482013	-4.492639523220862	-4.179927208657304
CHEMBL4282	CHEMBL3961106	-2.230014	-2.5250799904080874	-1.7779937235466434	-2.39839808376598
CHEMBL2276	CHEMBL95692	-3.912023	-5.282265162222049	-4.432963035489846	-4.79570574992343
CHEMBL3553	CHEMBL3589326	-5.075174	-4.6711561022672266	-4.879200635242725	-4.740009718427909
CHEMBL2996	CHEMBL2153753	-2.484907	-1.2714707320677208	-0.865254442617091	-1.980700399297159
CHEMBL4722	CHEMBL3685260	-2.197225	-0.5180084431845204	-0.7357669418672126	1.44016713502735
CHEMBL2094128	CHEMBL1793895	-7.60589	-6.565714862535004	-6.894641692438556	-6.551246326400829
CHEMBL3430907	CHEMBL3921246	-5.010635	-7.577512018916041	-7.8071027301559655	-7.592112374679211
CHEMBL260	CHEMBL3394116	-6.484635	-5.7575091122990605	-5.081095243012506	-5.513186674445593
CHEMBL1981	CHEMBL1076474	-7.385851	-6.973100865466666	-6.805670008306785	-6.240389900895765
CHEMBL3553	CHEMBL3892296	-3.465736	-5.774810590678645	-4.504436486566384	-5.500950428076654
CHEMBL2971	CHEMBL3642380	-5.391899	-4.488506561614539	-5.13703118608681	-4.722565176384244
CHEMBL4179	CHEMBL3577871	-4.110874	-3.8444513853032367	-3.2590723231470804	-4.783533245644557
CHEMBL3553	CHEMBL4111878	-5.669881	-5.669214086706651	-5.305976315430726	-6.1227074494646745
CHEMBL3430907	CHEMBL1090832	0.494296	-1.618801141304348	0.6390722876515024	0.14584369218213133
CHEMBL2185	CHEMBL1215216	-5.996452	-6.0060492834955745	-5.863678507139287	-5.706475118837751
CHEMBL1824	CHEMBL589822	-8.266164	-8.46461607286311	-8.767338184906341	-8.475906001592886
CHEMBL4142	CHEMBL3958756	-4.121635	-2.707461769626996	-2.511449598384918	-3.3239288053266502
CHEMBL4036	CHEMBL131697	-5.991465	-7.181248470289856	-6.849008602380001	-6.629210532419678
CHEMBL203	CHEMBL3907491	-4.60517	-4.599738889450798	-4.883522296937457	-4.581039358170992
CHEMBL2147	CHEMBL3944528	-1.449973	-3.3254699730890724	-4.339529402874486	-4.569047689127967
CHEMBL4179	CHEMBL383994	-5.703782	-6.158263166646323	-6.96697032801242	-6.296322551001298
CHEMBL4142	CHEMBL3950907	-1.980174	-1.5290516049019052	-2.0778301894326954	-1.7121217759538112
CHEMBL2148	CHEMBL3912503	-6.593045	-6.067800261105414	-5.84818582532246	-5.906122861645225
CHEMBL2148	CHEMBL3923711	-6.907755	-6.080252395452665	-6.498544183517517	-5.970117903829292
CHEMBL2147	CHEMBL3926451	-1.266948	-1.1016485316567262	-0.9950404190097298	-0.5684413022365424
CHEMBL3553	CHEMBL3940421	-6.131226	-5.863238125074033	-6.492116985518985	-6.270903134779579
CHEMBL1862	CHEMBL2403816	-3.688879	-4.131191291304347	-3.7845859760494505	-4.074537203102337
CHEMBL5147	CHEMBL3960016	-3.912023	-4.105360417834667	-3.7792205737347735	-4.081373524453543
CHEMBL4179	CHEMBL3220501	-3.526361	-1.4690949747230455	-0.7420194859889605	-1.041509454112707
CHEMBL2095942	CHEMBL359761	-8.517193	-5.801297735707788	-4.653783902683049	-6.591870281126112
CHEMBL3038477	CHEMBL4112451	-8.517193	-6.67843429692036	-8.588585570726115	-6.683949593872408
CHEMBL4224	CHEMBL3774667	-8.188689	-7.311581159795954	-7.814441548629434	-7.464694329035983
CHEMBL301	CHEMBL3976450	-5.940171	-5.9323368922730255	-6.556321066783002	-5.027301298026829
CHEMBL2363049	CHEMBL3233785	-1.386294	-3.810359885961355	-4.0837774277830885	-4.073060478286292
CHEMBL2208	CHEMBL119385	-8.517193	-6.29131868	-7.207123518175362	-7.298594794512976
CHEMBL1957	CHEMBL3884319	-7.667158	-5.908430931145892	-8.554013528376505	-3.102622735674643
CHEMBL1907601	CHEMBL4061686	-1.131402	-2.1835280127359926	-3.3922204044324826	-4.210595865430782
CHEMBL1913	CHEMBL496762	-0.693147	-0.5936945958723164	-1.846483937086362	-1.3974633114880266
CHEMBL3920	CHEMBL257819	-6.109248	-5.094783079999997	-5.494466560685584	-5.244852897131047
CHEMBL279	CHEMBL3970423	-7.16104	-7.555131880016939	-8.725681105639941	-7.516354144363292
CHEMBL3973	CHEMBL3948234	-4.236712	-3.3923311736897315	-4.240093941091865	-3.541411262817273
CHEMBL3142	CHEMBL1766784	-7.090077	-8.669674029339276	-8.567845204601669	-8.78414448364675
CHEMBL279	CHEMBL2322137	-5.298317	-5.879774829650219	-5.466373365726344	-5.422385776458792
CHEMBL1991	CHEMBL1761503	-6.677499	-6.403637114285718	-6.3655574790461875	-6.015375130136656
CHEMBL2147	CHEMBL3627997	-2.197225	-3.796901047310289	-2.4593935849918007	-5.3438002375645
CHEMBL5314	CHEMBL3963528	-5.247024	-6.027495485604621	-5.427586330052395	-5.5570709939262874
CHEMBL1974	CHEMBL3935457	-8.934031	-7.73198530488498	-6.509904139443835	-8.118580381108613
CHEMBL2095227	CHEMBL194062	-8.446771	-7.114294578013472	-7.898571768569439	-7.319450702055799
CHEMBL2147	CHEMBL2048864	-2.890372	-3.67024862057738	-1.6943589014203386	-4.8907870374381
CHEMBL2599	CHEMBL3695569	-3.73767	-4.14328838779231	-4.961854055155092	-5.281761958533593
CHEMBL2007	CHEMBL3426225	-6.791221	-3.2129199011680005	-3.6777478900397687	-5.150978196182533
CHEMBL2815	CHEMBL3671137	-1.238374	-0.4478410158252698	0.36338099249212996	-0.8397063649831251
CHEMBL279	CHEMBL1779202	-4.60517	-6.018332121760905	-5.1462827150105115	-6.391564782291913
CHEMBL5407	CHEMBL3676282	-3.178054	-2.385941542307668	-1.421419502750077	-1.7315852694955565
CHEMBL2358	CHEMBL3983244	-7.824046	-7.699700467273602	-7.8249068952015906	-7.55029220014337
CHEMBL4722	CHEMBL3680537	-7.377759	-5.742634835416331	-2.8368579992827723	-4.735771087198094
CHEMBL4722	CHEMBL3670412	-0.182322	-0.7049195534760752	-4.645752578556708	-0.9139924370963222
CHEMBL4722	CHEMBL3646210	-5.514678	-5.479222502912122	-6.552448929220474	-6.155546810763099
CHEMBL2292	CHEMBL3916163	-3.86073	-2.2576691949999974	-4.169615313724713	-3.1123532214161758
CHEMBL2094115	CHEMBL326089	-5.298267	-5.882717546452446	-5.860027374415602	-6.261910145068214
CHEMBL2508	CHEMBL3702217	-3.044522	-2.9449795394588802	-3.4287987210063333	-3.2350209447800395
CHEMBL5407	CHEMBL3393699	-1.098612	-0.9837370208495752	-0.1457281476563223	-0.6523661270009029
CHEMBL2147	CHEMBL3651959	-0.0	-0.8778813869252192	-0.7880158843875017	-0.24696634549950236
CHEMBL2842	CHEMBL3823861	-9.055439	-5.057629176061388	-6.334706931977763	-5.344298354408268
CHEMBL4040	CHEMBL3781696	-8.357024	-8.144570489999992	-9.138643142949283	-7.826926645241893
CHEMBL2095227	CHEMBL47832	-5.01728	-4.445432758667427	-4.4534456047826305	-3.6493789326378288
CHEMBL2185	CHEMBL1271204	-2.564949	-2.9963280573283733	-2.7692515723118554	-3.870027663114717
CHEMBL2068	CHEMBL3896699	-3.912023	-4.051823826666654	-3.9143806467171554	-3.950709783480629
CHEMBL279	CHEMBL399605	-3.73767	-5.69362818006968	-3.7804916249583864	-5.71197737769042
CHEMBL258	CHEMBL458023	-6.003887	-5.2307747818623795	-7.488570119395698	-4.320827997037108
CHEMBL2094115	CHEMBL307980	-2.028148	-2.1364537155833854	-1.060035958978512	-2.695830286328807
CHEMBL2148	CHEMBL86755	-6.802395	-5.35565896654776	-4.466305332076093	-5.130296810540885
CHEMBL1991	CHEMBL249482	-1.94591	-2.17758348	-1.3132071725512444	-2.259358734042487
CHEMBL4895	CHEMBL3934278	-5.828946	-5.20287366091175	-3.5768381982389204	-4.698749582028682
CHEMBL301	CHEMBL359554	-2.079442	-4.421588831950074	-3.257329376657273	-4.421159971982402
CHEMBL3430907	CHEMBL3663736	-2.564949	-3.571010322380952	-4.99224120640076	-6.352277171243843
CHEMBL1907601	CHEMBL3935761	-0.693147	-1.9653547295181797	-0.6032650899277012	-1.707299811193117
CHEMBL1862	CHEMBL347537	-8.581107	-6.416049308422554	-8.519792493933721	-8.050264763284376
CHEMBL2276	CHEMBL120185	-7.31322	-4.985441391242328	-4.166899419932356	-3.6801239760272124
CHEMBL279	CHEMBL4082005	-6.907755	-5.701648224804803	-2.341703120489953	-4.916094658613688
CHEMBL4523	CHEMBL3651913	-2.564949	-2.9248655324507786	-3.316853725045625	-2.7824936393180506
CHEMBL1907601	CHEMBL188151	-7.696213	-7.137191124879415	-6.805753282525619	-7.387958353924356
CHEMBL2971	CHEMBL4070687	-3.850148	-3.91835634579618	-3.731943273893777	-3.6212947711728836
CHEMBL2971	CHEMBL3675977	-6.907755	-6.906901758326459	-6.888508382364419	-7.225328186325886
CHEMBL2095217	CHEMBL192101	-1.88707	-1.99218566	-1.8540770682357657	-3.5427351249978707
CHEMBL1868	CHEMBL212084	-6.398595	-4.9703064632171	-0.3124507697315841	-3.2296234118214437
CHEMBL1981	CHEMBL3805129	-6.561031	-5.613506434131186	-5.235830708709828	-6.139893284479494
CHEMBL2094126	CHEMBL76499	-5.4161	-6.178737830426624	-7.447487813165443	-6.321270068853614
CHEMBL3142	CHEMBL1241492	-7.090077	-5.396695553099808	-4.792757134363941	-5.179156195368773
CHEMBL279	CHEMBL3884319	-7.275865	-5.721799342334715	-6.0309129638395245	-4.159086294963407
CHEMBL4179	CHEMBL1682010	-4.394449	-6.014171819618729	-5.227859985943674	-5.514914060493189
CHEMBL2147	CHEMBL4101554	-4.634729	-1.7469109618604242	-0.07597972037112632	-1.9106748033796848
CHEMBL1824	CHEMBL3910297	-6.907755	-4.6229539632183245	-4.5133397680808605	-4.905525823649999
CHEMBL260	CHEMBL221312	-5.123964	-4.276879323262263	-0.9825596831858541	-3.3088174812976945
CHEMBL1824	CHEMBL1645469	-2.995732	-4.313005401301785	-5.669540682700528	-4.725661702351591
CHEMBL1824	CHEMBL3930003	-4.60517	-3.98881733651807	-2.802999729231282	-3.6965112968275324
CHEMBL3038469	CHEMBL4079206	-2.74084	-5.697841284365047	-6.100704815130009	-3.6739094868916005
CHEMBL2094128	CHEMBL122850	-5.703782	-5.492925612144297	-5.987220914379994	-5.195064475571659
CHEMBL203	CHEMBL1928952	-4.110874	-5.89283003362296	-4.842674892953183	-4.544349697870595
CHEMBL2147	CHEMBL3959316	-3.009635	-3.052145111580681	-2.90415311735303	-2.558909152852019
CHEMBL4722	CHEMBL1650547	-1.386294	-1.771661135038429	-1.3304056871637653	-1.1381707741832132
CHEMBL4282	CHEMBL3672030	-4.430817	-3.048348148357924	-2.3702354716959593	-2.0062254700775997
CHEMBL1957	CHEMBL515036	-2.564949	-2.6977268018636402	-2.033662728220584	-2.7364142156847064
CHEMBL2637	CHEMBL1921815	-4.60517	-3.976032084790789	-3.0110089561785736	-3.933920225500382
CHEMBL1844	CHEMBL1940274	-4.60517	-6.468901554000002	-6.454960633388678	-6.316712813937998
CHEMBL5408	CHEMBL3650722	-8.006368	-5.697270384879771	-5.340834352141067	-5.369615662373673
CHEMBL2094128	CHEMBL204555	-6.956545	-6.453875074524505	-7.954997758147539	-6.2974838130926
CHEMBL5407	CHEMBL3919558	-3.416743	-3.540044822008241	-5.898029315967801	-4.5744094116655285
CHEMBL2185	CHEMBL3680522	0.693147	-1.7706524093588396	0.8496535369814158	-0.7192491220607105
CHEMBL2185	CHEMBL3670485	0.776529	0.5979572365704525	2.0507822202914756	-0.5499168047949645
CHEMBL2094138	CHEMBL337297	-6.620073	-6.86592807083665	-7.296393838179253	-6.774414853498508
CHEMBL5407	CHEMBL3651943	-1.098612	-1.777603913621698	-0.5947184654893958	-0.9426935158283491
CHEMBL2959	CHEMBL447132	-5.598422	-2.9991665297604304	-4.0709372648887765	-3.303936314345603
CHEMBL3142	CHEMBL1242377	-4.477337	-5.720135080368044	-5.818575267621177	-5.564050359960698
CHEMBL2971	CHEMBL1945565	-4.127134	-4.844585785022185	-5.3659671612314925	-4.9100620560321575
CHEMBL1824	CHEMBL3959638	-3.912023	-4.08959621564878	-3.9178335199548293	-4.0337838306251275
CHEMBL279	CHEMBL3960016	-3.912023	-4.728366924079018	-3.5941499308317812	-4.886814058922935
CHEMBL308	CHEMBL2402952	-5.446737	-5.147176041294967	-6.282109060486777	-5.806455661891312
CHEMBL2111414	CHEMBL2443139	-2.302585	-3.0938228399999974	-2.9244219272441017	-4.545571242889217
CHEMBL1844	CHEMBL1940107	-2.995732	-5.119476899678121	-3.5782550453458706	-3.7951799378036988
CHEMBL279	CHEMBL25610	-3.688879	-4.819789031578294	-3.1548479741686446	-4.7344318565452745
CHEMBL5570	CHEMBL2158227	-1.131402	-2.4863143687619047	-1.3685896861886828	-1.8415640817636323
CHEMBL3038477	CHEMBL3963462	-4.60517	-3.8567885813317315	-4.872319876094455	-4.033512453435951
CHEMBL2971	CHEMBL3417186	-6.950815	-5.56478945089417	-6.526004871368386	-5.220834921063373
CHEMBL3973	CHEMBL3940672	-3.085573	-4.104435126906442	-1.9852357258921205	-3.359717297894452
CHEMBL2842	CHEMBL3898993	-8.824678	-6.67086720559288	-8.201589720868906	-6.520585722231276
CHEMBL260	CHEMBL1214135	-1.94591	-1.9184948244021758	-1.9866783875935952	-3.285124714664743
CHEMBL301	CHEMBL455657	-0.693147	-2.0266016447577844	-1.210857661141189	-2.2535512439783423
CHEMBL3038469	CHEMBL191138	-8.517193	-8.357439825818181	-8.74094516373857	-8.355851726857667
CHEMBL3476	CHEMBL2164421	-5.986728	-5.887230570607699	-5.866547670555224	-5.9779889223155465
CHEMBL1913	CHEMBL315546	-8.536996	-5.646519868502569	-6.201082912951142	-6.579074779405855
CHEMBL1981	CHEMBL3949909	-4.60517	-4.60517	-4.598237154418769	-4.85069979229911
CHEMBL1936	CHEMBL597492	-8.110728	-7.146645021481436	-9.454770597707068	-7.0597183106375
CHEMBL1844	CHEMBL3109355	-6.907755	-5.598841539900518	-4.459866240681391	-5.778795360552346
CHEMBL4439	CHEMBL1824437	-6.907755	-6.885477249999992	-6.915981277944506	-7.758550648800269
CHEMBL299	CHEMBL3892068	-0.693147	1.1317926666666662	1.358930860030901	0.7842038760014116
CHEMBL301	CHEMBL1235529	-4.941642	-5.152473338117179	-7.2632009534360975	-5.967432740261997
CHEMBL4523	CHEMBL3930148	2.302585	-2.346512422096261	-3.9107549829513135	-2.057580397492613
CHEMBL5508	CHEMBL1802850	-8.216088	-6.275427620252113	-6.651462114015001	-6.274995833153545
CHEMBL4523	CHEMBL3660066	-4.204693	-5.325412200595178	-4.055804377256169	-5.1479085185203175
CHEMBL5407	CHEMBL3676300	-1.098612	-1.8201973187697424	-3.487426978635991	-2.0755765104237995
CHEMBL279	CHEMBL2407900	-6.173786	-4.820500755261934	-3.372636380303023	-4.366717801513925
CHEMBL1868	CHEMBL443921	-6.993933	-5.977075224594462	-7.168224949658465	-5.97399216265394
CHEMBL2148	CHEMBL3642276	-9.21024	-6.5157803518345325	-8.547420785669813	-6.1350800009630255
CHEMBL4070	CHEMBL3699248	-4.450386	0.5220239381652108	-0.5991212852258716	0.3173512360377293
CHEMBL1907600	CHEMBL2347584	-7.766417	-6.329492894496564	-6.88250286396095	-6.584771465279318
CHEMBL301	CHEMBL1630109	-6.824374	-6.17170808384186	-5.729836675576742	-5.903845452143781
CHEMBL279	CHEMBL3765306	-0.788457	-5.434940089643153	-1.9163997382615863	-3.584867185665165
CHEMBL3582	CHEMBL1084900	-8.987197	-8.314743014808753	-8.850394151418461	-6.920182775316006
CHEMBL2147	CHEMBL4111268	-1.223775	0.632679210219591	1.473017728904228	-0.2537622935826782
CHEMBL1974	CHEMBL3890985	-4.912655	-3.563258711198404	-3.9281662364549077	-4.003323505208851
CHEMBL2363049	CHEMBL3699588	-1.960095	-1.3341503140201876	-1.5242242694223176	-0.9775837529841143
CHEMBL5147	CHEMBL3544983	-3.912023	-4.0209418670636365	-3.970239207962689	-4.007400866930242
CHEMBL2695	CHEMBL2151321	-2.844909	-6.355915605622399	-6.524146250453853	-6.268265263846493
CHEMBL2971	CHEMBL3645077	-1.368639	-3.370760809373366	-3.660331487946962	-2.940047275238123
CHEMBL3553	CHEMBL3949257	-6.856462	-5.9133810658992685	-5.977842041226152	-6.3008557453967615
CHEMBL3920	CHEMBL1085671	-0.336472	-1.3269931853895027	-0.3308400790696501	-0.5183600977931606
CHEMBL2276	CHEMBL2144409	-4.204693	-4.4934678026629795	-4.252726687173157	-4.125158157376099
